Price,Processor,RAM_GB,RAM_Type,CPU_bit,OS,Screen_size_cm,Storage_Capacity_SSD_GB,Storage_Capacity_HDD_GB,Storage_Capacity_EMMC_GB,Brand,Graphics_capa_GB,Years_warranty,Ratings
150990.0,AMD Ryzen 9 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.9
235283.0,Intel Core i9,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,DELL,8.0,1,4.2
38990.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,DELL,0.5,1,4.0
67990.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,ASUS,4.0,1,4.5
79990.0,Intel Core i5,16,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,MSI,4.0,2,4.5
36990.0,Intel Core i3,8,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,Lenovo,0.5,2,4.2
39990.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,RedmiBook,0.5,1,4.1
67990.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,ASUS,4.0,1,4.5
79990.0,Intel Core i5,16,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,MSI,4.0,2,4.5
196990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.5
38705.0,AMD Ryzen 5 Quad Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
89990.0,Intel Core i5,16,LPDDR5,64,Windows 11,39.62,512.0,0.0,0.0,ASUS,4.0,1,4.3
241990.0,Intel Core i9,32,DDR5,64,Windows 11,40.64,1024.0,0.0,0.0,ASUS,8.0,1,4.7
43490.0,Intel Core i5,8,DDR4,64,Windows 11,35.56,512.0,0.0,0.0,ASUS,0.5,1,4.3
46990.0,Intel Core i3,8,DDR4,64,Windows 10,35.56,256.0,0.0,0.0,realme,0.5,1,4.4
85990.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,4.0,1,4.6
35590.0,AMD Ryzen 3 Dual Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
40990.0,AMD Ryzen 5 Quad Core,8,DDR4,64,Windows 10,39.62,512.0,0.0,0.0,Vaio,0.5,2,4.0
94990.0,Apple M1,8,DDR4,64,Mac OS,33.78,256.0,0.0,0.0,APPLE,0.5,1,4.7
150990.0,AMD Ryzen 9 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.9
39990.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
114990.0,Intel Core i7,16,DDR4,64,Windows 10,39.62,1024.0,0.0,0.0,MSI,6.0,2,4.5
121990.0,Apple M2,8,Unified Memory,64,Mac OS,33.78,256.0,0.0,0.0,APPLE,0.5,1,4.6
37990.0,Intel Core i3,8,DDR4,64,Windows 10,39.62,0.0,1024.0,0.0,ASUS,0.5,1,4.0
27990.0,Intel Pentium Silver,8,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,ASUS,0.5,1,4.1
194990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,8.0,1,4.5
44990.0,AMD Ryzen 5 Hexa Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.3
40190.0,AMD Ryzen 3 Dual Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,DELL,0.5,1,4.2
34990.0,AMD Ryzen 3 Dual Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,1,4.1
39990.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
39990.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,RedmiBook,0.5,1,4.1
94990.0,Intel Core i7,16,LPDDR4X,64,Windows 10,35.56,1024.0,0.0,0.0,ASUS,0.5,1,4.7
69990.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,4.0,1,4.4
59990.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,ASUS,4.0,1,4.3
66990.0,Intel Core i5,16,DDR4,64,Windows 11,35.56,512.0,0.0,0.0,ASUS,0.5,1,5.0
196990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.5
38705.0,AMD Ryzen 5 Quad Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
104990.0,Intel Core i7,16,LPDDR4X,64,Windows 11,33.78,512.0,0.0,0.0,ASUS,0.5,1,4.5
54900.0,Intel Core i3,8,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,DELL,0.5,1,4.3
85990.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,4.0,1,4.6
35590.0,AMD Ryzen 3 Dual Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
136990.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 11,40.64,1024.0,0.0,0.0,Lenovo,6.0,3,4.7
48184.0,AMD Ryzen 5 Dual Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,DELL,0.5,1,4.3
74990.0,Intel Core i5,16,DDR4,64,Windows 11,35.56,512.0,0.0,0.0,ASUS,0.5,1,4.5
60990.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,acer,0.5,1,4.8
150990.0,AMD Ryzen 9 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.9
36990.0,Intel Core i3,8,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,Lenovo,0.5,2,4.2
49990.0,AMD Ryzen 5 Hexa Core,8,DDR4,64,Windows 11,35.56,512.0,0.0,0.0,HP,0.5,1,4.2
67990.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,DELL,4.0,1,4.4
194990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,8.0,1,4.5
44990.0,AMD Ryzen 5 Hexa Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.3
58000.0,Intel Core i5,8,DDR4,64,Windows 10,35.56,512.0,0.0,0.0,Lenovo,0.5,2,4.3
29990.0,Intel Core i3,8,LPDDR4X,64,Windows 11,35.56,256.0,0.0,0.0,Infinix,0.5,1,4.3
114990.0,AMD Ryzen 7 Octa Core,16,LPDDR5,64,Windows 11,34.04,1024.0,0.0,0.0,ASUS,0.5,1,4.5
33990.0,AMD Ryzen 3 Dual Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,HP,0.5,1,4.3
39990.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,RedmiBook,0.5,1,4.1
196990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.5
64990.0,AMD Ryzen 5 Hexa Core,16,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,ASUS,0.5,1,4.4
79990.0,Intel Core i5,16,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,4.0,1,4.2
38705.0,AMD Ryzen 5 Quad Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
85990.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,4.0,1,4.6
28990.0,Intel Core i3,8,LPDDR4X,64,Windows 11,35.56,256.0,0.0,0.0,Infinix,0.5,1,4.2
56990.0,AMD Ryzen 5 Dual Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,ASUS,4.0,1,4.5
81990.0,AMD Ryzen 5 Hexa Core,16,DDR4,64,Windows 11,33.78,512.0,0.0,0.0,HP,0.5,1,4.7
129990.0,Intel Core i7,16,DDR4,64,Windows 10,39.62,1024.0,0.0,0.0,MSI,8.0,2,4.5
35590.0,AMD Ryzen 3 Dual Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
150990.0,AMD Ryzen 9 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.9
38990.0,AMD Ryzen 3 Dual Core,8,DDR4,64,Windows 10,39.62,0.0,1024.0,0.0,DELL,0.5,1,4.0
79990.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 10,39.62,256.0,1024.0,0.0,HP,0.5,1,4.5
36990.0,Intel Core i3,8,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,Lenovo,0.5,2,4.2
39990.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
139990.0,Apple M2,8,Unified Memory,64,Mac OS,34.54,512.0,0.0,0.0,APPLE,0.5,1,4.7
109990.0,Intel Core i7,16,DDR5,64,Windows 11,43.94,1024.0,0.0,0.0,ASUS,0.5,1,4.1
154990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.5
62990.0,Intel Core i5,16,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,1,4.2
194990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,8.0,1,4.5
44990.0,AMD Ryzen 5 Hexa Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.3
47990.0,Intel Core i3,8,DDR4,64,Windows 11,35.56,512.0,0.0,0.0,ASUS,0.5,1,4.4
43667.0,AMD Ryzen 3 Quad Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,DELL,0.5,1,4.6
135990.0,AMD Ryzen 7 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.5
36990.0,Intel Core i3,8,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,Lenovo,0.5,2,4.2
98990.0,AMD Ryzen 7 Octa Core,16,DDR5,64,Windows 11,39.62,512.0,0.0,0.0,ASUS,0.5,1,4.4
46990.0,Intel Core i7,16,LPDDR4X,64,Windows 11,35.56,512.0,0.0,0.0,Infinix,0.5,1,4.2
35990.0,Intel Core i3,8,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,ASUS,0.5,1,4.3
39990.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
109990.0,Intel Core i7,16,DDR5,64,Windows 11,43.94,1024.0,0.0,0.0,ASUS,6.0,1,4.3
139990.0,Apple M2,8,Unified Memory,64,Mac OS,34.54,512.0,0.0,0.0,APPLE,0.5,1,4.3
74770.0,Intel Core i5,8,DDR4,64,Windows 11,35.56,512.0,0.0,0.0,DELL,0.5,1,4.2
39990.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,RedmiBook,0.5,1,4.1
40799.0,AMD Ryzen 3 Quad Core,8,DDR4,64,Windows 11,35.56,512.0,0.0,0.0,HP,0.5,1,4.3
69490.0,Intel Core i5,16,DDR4,64,Windows 10,39.62,512.0,0.0,0.0,ASUS,4.0,1,4.5
39990.0,Intel Core i3,8,DDR4,64,Windows 11,35.56,512.0,0.0,0.0,ASUS,0.5,1,4.2
38705.0,AMD Ryzen 5 Quad Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
99990.0,AMD Ryzen 5 Hexa Core,16,LPDDR5,64,Windows 11,33.78,512.0,0.0,0.0,ASUS,0.5,1,4.8
241990.0,Apple M1 Pro,16,Unified Memory,64,Mac OS,41.15,1024.0,0.0,0.0,APPLE,0.5,1,4.8
40990.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,acer,0.5,1,3.9
196990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.5
60390.0,Intel Core i5,8,DDR4,64,Windows 10,39.62,512.0,0.0,0.0,HP,0.5,1,4.4
69990.0,Intel Core i5,8,DDR4,64,Windows 10,39.62,256.0,1024.0,0.0,HP,4.0,1,4.4
44990.0,Intel Core i3,8,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,ASUS,0.5,1,4.0
85990.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,4.0,1,4.6
44990.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,256.0,0.0,0.0,ASUS,0.5,1,4.7
60390.0,Intel Core i5,8,DDR4,64,Windows 10,39.62,512.0,0.0,0.0,HP,0.5,1,4.4
69490.0,Intel Core i5,16,DDR4,64,Windows 10,39.62,512.0,0.0,0.0,ASUS,4.0,1,4.5
40799.0,AMD Ryzen 3 Quad Core,8,DDR4,64,Windows 11,35.56,512.0,0.0,0.0,HP,0.5,1,4.3
39990.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
39990.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,RedmiBook,0.5,1,4.1
55990.0,AMD Ryzen 5 Hexa Core,16,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,HP,0.5,1,4.3
74990.0,Intel Core i5,16,LPDDR4X,64,Windows 11,35.56,512.0,0.0,0.0,Lenovo,0.5,1,4.2
196990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.5
38705.0,AMD Ryzen 5 Quad Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
69990.0,Intel Core i5,8,DDR4,64,Windows 10,39.62,256.0,1024.0,0.0,HP,4.0,1,4.4
44990.0,Intel Core i3,8,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,ASUS,0.5,1,4.0
59990.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,4.0,1,4.5
222990.0,Apple M1 Pro,16,Unified Memory,64,Mac OS,41.15,512.0,0.0,0.0,APPLE,0.5,1,4.8
85990.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,4.0,1,4.6
35590.0,AMD Ryzen 3 Dual Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
74770.0,Intel Core i5,8,DDR4,64,Windows 11,35.56,512.0,0.0,0.0,DELL,0.5,1,4.2
109990.0,Intel Core i7,16,DDR5,64,Windows 11,43.94,1024.0,0.0,0.0,ASUS,6.0,1,4.3
150990.0,AMD Ryzen 9 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.9
36990.0,Intel Core i3,8,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,Lenovo,0.5,2,4.2
62990.0,AMD Ryzen 5 Hexa Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,acer,4.0,1,4.3
40990.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,acer,0.5,1,3.9
58499.0,Intel Core i5,8,DDR4,64,Windows 10,39.62,512.0,0.0,0.0,MSI,4.0,2,4.5
65990.0,Intel Core i5,8,DDR4,64,Windows 10,39.62,256.0,1024.0,0.0,Lenovo,4.0,1,4.3
36990.0,Intel Core i3,8,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,Lenovo,0.5,2,4.2
39990.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,RedmiBook,0.5,1,4.1
111990.0,Intel Core i7,16,DDR5,64,Windows 11,39.62,512.0,0.0,0.0,DELL,4.0,1,4.0
68490.0,Intel Core i5,16,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,1,4.2
196990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.5
38705.0,AMD Ryzen 5 Quad Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
46990.0,Intel Core i7,16,LPDDR4X,64,Windows 11,35.56,512.0,0.0,0.0,Infinix,0.5,1,4.2
83990.0,Intel Core i5,8,DDR4,64,Windows 10,35.56,0.0,1024.0,0.0,ASUS,2.0,3,4.3
54990.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,acer,4.0,1,4.3
14990.0,Intel Celeron Dual Core,4,LPDDR4,64,Chrome,29.46,0.0,0.0,32.0,ASUS,0.5,1,4.0
85990.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,4.0,1,4.6
35590.0,AMD Ryzen 3 Dual Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
149990.0,Apple M1,8,DDR4,64,Mac OS,33.78,1024.0,0.0,0.0,APPLE,0.5,1,4.7
63090.0,Intel Core i5,8,DDR4,64,Windows 10,35.56,512.0,0.0,0.0,DELL,2.0,1,3.9
150990.0,AMD Ryzen 9 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.9
39990.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
200000.0,Intel Core i7,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,MSI,8.0,2,4.5
37390.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,256.0,0.0,0.0,Lenovo,0.5,1,4.2
63990.0,Intel Core i5,8,LPDDR4X,64,Windows 11,35.56,512.0,0.0,0.0,ASUS,0.5,1,4.5
43090.0,Intel Core i3,8,DDR4,64,Windows 10,35.56,512.0,0.0,0.0,DELL,0.5,1,4.1
194990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,8.0,1,4.5
44990.0,AMD Ryzen 5 Hexa Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.3
44700.0,Intel Core i3,4,DDR4,64,Windows 10,39.62,256.0,0.0,0.0,Lenovo,0.5,1,4.1
41150.0,Intel Core i3,8,DDR4,64,Windows 10,35.56,256.0,0.0,0.0,HP,0.5,1,4.4
36990.0,Intel Core i3,8,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,Lenovo,0.5,2,4.2
39990.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
33990.0,AMD Ryzen 3 Dual Core,8,DDR4,64,Windows 11,39.62,256.0,0.0,0.0,ASUS,0.5,1,4.5
190890.0,Intel Core i7,16,DDR5,64,Windows 11,43.94,1024.0,0.0,0.0,MSI,8.0,2,4.5
174990.0,Intel Core i9,16,LPDDR5,64,Windows 11,34.04,1024.0,0.0,0.0,ASUS,4.0,1,4.5
118990.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 11,40.89,1024.0,0.0,0.0,HP,0.5,1,3.5
39990.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,RedmiBook,0.5,1,4.1
196990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.5
63980.0,Intel Core i5,16,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,ASUS,4.0,1,4.5
54300.0,AMD Ryzen 5 Hexa Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,acer,0.5,1,4.4
38705.0,AMD Ryzen 5 Quad Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
85990.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,4.0,1,4.6
36400.0,AMD Ryzen 3 Dual Core,8,DDR4,64,Windows 11,39.62,256.0,0.0,0.0,DELL,0.5,1,4.2
28590.0,Intel Core i3,4,DDR4,64,Windows 10,39.62,256.0,0.0,0.0,ASUS,0.5,1,4.3
69999.0,AMD Ryzen 5 Hexa Core,16,DDR4,64,Windows 11,40.64,512.0,0.0,0.0,DELL,0.5,1,4.2
301990.0,Intel Core i9,32,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,16.0,1,5.0
35590.0,AMD Ryzen 3 Dual Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
150990.0,AMD Ryzen 9 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.9
37000.0,Intel Core i3,8,DDR4,64,Windows 11,38.1,256.0,0.0,0.0,Lenovo,0.5,2,4.2
64990.0,Intel Core i5,16,DDR4,64,Windows 10,33.02,512.0,0.0,0.0,Lenovo,0.5,1,4.2
73490.0,AMD Ryzen 7 Octa Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,1,4.5
194990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,8.0,1,4.5
42690.0,Intel Core i3,8,DDR4,64,Windows 11,38.0,256.0,0.0,0.0,DELL,0.5,1,4.3
140990.0,AMD Ryzen 7 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,5.0
38990.0,Intel Core i3,4,DDR4,64,Windows 10,38.1,256.0,0.0,0.0,Lenovo,0.5,1,4.3
128990.0,Intel Core i7,16,LPDDR4X,64,Windows 11,34.29,512.0,0.0,0.0,HP,0.5,1,4.3
54999.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,acer,0.5,1,4.3
36990.0,Intel Core i3,8,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,Lenovo,0.5,2,4.2
60130.0,Intel Core i5,8,DDR4,64,Windows 10,39.62,256.0,1024.0,0.0,acer,0.5,1,4.1
29490.0,Intel Pentium Silver,8,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,acer,0.5,1,4.3
72490.0,Intel Core i5,8,DDR4,64,Windows 11,35.56,512.0,0.0,0.0,DELL,0.5,1,4.1
39990.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
73990.0,Intel Core i5,16,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,GIGABYTE,4.0,2,3.0
47130.0,Intel Core i5,8,DDR4,64,Windows 10,39.62,0.0,1024.0,0.0,acer,0.5,1,4.0
55600.0,AMD Ryzen 7 Octa Core,8,DDR4,64,Windows 10,35.56,512.0,0.0,0.0,Lenovo,0.5,1,4.4
39990.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,RedmiBook,0.5,1,4.1
49690.0,AMD Ryzen 5 Quad Core,8,DDR4,64,Windows 10,35.56,512.0,0.0,0.0,DELL,0.5,1,4.4
239990.0,Intel Core i7,32,DDR5,64,Windows 11,40.64,1024.0,0.0,0.0,ASUS,8.0,1,4.5
73990.0,Intel Core i5,16,DDR4,64,Windows 10,39.62,512.0,0.0,0.0,MSI,4.0,2,4.5
38705.0,AMD Ryzen 5 Quad Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
52490.0,AMD Ryzen 5 Hexa Core,8,DDR4,64,Windows 10,35.56,512.0,0.0,0.0,HP,0.5,1,4.4
41990.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,HP,0.5,1,4.3
29990.0,Intel Pentium Quad Core,8,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,ASUS,0.5,1,4.3
196990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.5
50490.0,Intel Core i5,8,DDR4,64,Windows 10,35.56,512.0,0.0,0.0,Nokia,0.5,1,4.4
96490.0,Intel Core i7,16,DDR4,64,Windows 10,39.62,512.0,1024.0,0.0,acer,4.0,1,4.4
37990.0,Intel Core i5,16,LPDDR4X,64,Windows 11,35.56,512.0,0.0,0.0,Infinix,0.5,1,4.1
85990.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,4.0,1,4.6
74990.0,Intel Core i5,16,LPDDR4X,64,Windows 10,35.56,512.0,0.0,0.0,MSI,0.5,1,4.5
51990.0,Intel Core i5,8,DDR4,64,Windows 10,39.62,512.0,0.0,0.0,ASUS,2.0,1,4.2
36990.0,Intel Core i3,8,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,Lenovo,0.5,2,4.2
39990.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
71345.0,AMD Ryzen 5 Hexa Core,8,DDR4,64,Windows 10,39.62,256.0,1024.0,0.0,ASUS,0.5,1,4.5
101490.0,Intel Core i7,16,DDR4,64,Windows 10,39.62,1024.0,0.0,0.0,ASUS,4.0,1,4.5
274990.0,Intel Core i7,32,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,MSI,8.0,2,4.5
199990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.5
39990.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,RedmiBook,0.5,1,4.1
196990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.5
41090.0,Intel Core i3,8,DDR4,64,Windows 10,35.56,256.0,0.0,0.0,DELL,0.5,1,3.9
50499.0,Intel Core i5,8,DDR4,64,Windows 10,39.62,256.0,0.0,0.0,Lenovo,0.5,2,4.3
38705.0,AMD Ryzen 5 Quad Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
85990.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,4.0,1,4.6
78950.0,AMD Ryzen 7 Octa Core,8,DDR4,64,Windows 11,40.89,512.0,0.0,0.0,HP,4.0,1,4.3
67990.0,AMD Ryzen 5 Hexa Core,16,LPDDR4X,64,Windows 11,35.56,512.0,0.0,0.0,Lenovo,0.5,1,4.2
187990.0,AMD Ryzen 9 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.0
102990.0,Intel Core i7,16,DDR4,64,Windows 10,35.56,1024.0,0.0,0.0,Lenovo,0.5,3,4.2
35590.0,AMD Ryzen 3 Dual Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
150990.0,AMD Ryzen 9 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.9
35990.0,Intel Core i3,4,DDR4,64,DOS,39.62,256.0,0.0,0.0,ASUS,0.5,1,4.5
52575.0,AMD Ryzen 5 Quad Core,8,DDR4,64,Windows 10,39.62,512.0,0.0,0.0,HP,0.5,1,4.4
